sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S13_11,S13_12,S13_14,S13_1,S13_2,S13_6,S13_7,S13_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
NeiSSeria,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18600,0,0
QFNR01,0,254460,16700,0,0,0,0,5730,0,127396,0,0,0,0,0,0,0,1584683,28300,0,0,18000,0,0,0,87000,28100,0,0,0,0,0
SimonSiella,0,0,157135,82600,101970,470534,1348615,85500,0,0,263906,102733,213431,479604,1512167,80400,0,0,521357,144923,64200,344097,951685,102804,75100,7480,908093,263469,54500,1142004,1272998,405915
AzonexuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,0,0,0
AzonexuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0
HydrogenophiluS,0,16100,0,0,0,0,0,0,14100,6680,0,0,0,1590,0,0,0,0,0,0,0,19100,0,0,0,0,2510,0,0,2110,0,0
Cardiobacterium,3883843,20501252,975177,424348,1925159,90800,3742264,1456060,2397417,10705319,1493264,831977,2291012,1945862,1753737,1823657,2241306,1821446,1198978,517601,3262803,1816105,1597511,2862160,3646230,2329081,1001762,559517,1803890,902362,692005,1370160
Cardiobacterium,674205,3722816,413336,143670,170276,21500,561893,298485,390947,1568750,807925,77200,99000,354196,205795,306361,527486,728458,621005,67200,142457,1004477,134058,778250,428165,419622,450662,59000,143961,128885,57600,291038
AeromonaS,35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AeromonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4790,0,0,0,0,0,0,0,0,0,0,0,0,0
AeromonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32900,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0
Dickeya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320,0,0,0,0,0,0,0,0
Enterobacter,0,0,14800,0,0,55000,0,22800,0,0,25400,0,0,12100,5100,1680,0,0,16500,2210,0,0,0,1450,0,0,36000,10300,0,19700,758,29500
Enterobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,0
Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia_B,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EScherichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256972,0,0,0,0,39400
Ewingella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,0,0,0,0,0,0,0,0
KlebSiella,113020,32900,47700,63000,35500,0,14000,2570,27900,15400,122622,1640,57200,3490,0,1240,54800,41900,51800,1990,102185,0,25000,4530,63200,5720,39200,0,50000,0,4230,1020
KlebSiella_A,0,0,0,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,530231,0,0,0,0,0,0,0,12900,0,0,0,0,0,0
KlebSiella_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kluyvera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0
KoSakonia,0,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0
Leclercia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,0,0,0,0,0,0,0,0,0,0,0,0,0
Lelliottia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,9470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,4340,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,0,0,0,0,0,0,0,0
Pantoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,10600,0,502,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8110,0,0
Pantoea,0,0,0,0,0,485,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,1130,0,0
Pantoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8720,0,0,0,0,0,0,0,0,0,0,0,0,0
Phytobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0
Pluralibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149721,0,0,0,0,0,0,0,16800,0,0,0,0,0,0
Rahnella,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahnella,0,0,0,1980,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,2610,0,0,2090,0,0,0,0,0,0,0,0,0,0
Rouxiella,0,0,0,0,0,0,0,62900,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0
Salmonella,0,0,0,0,0,1170,0,344,0,0,0,972,0,1280,2030,0,0,0,2750,820,0,0,0,506,0,0,0,1230,0,2170,1530,669
ActinobacilluS,0,0,0,0,0,8530,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,82500,0,0,171579,0,0,0,0,24300,0,0
ActinobacilluS_B,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aggregatibacter,0,0,0,10600,0,12200,0,36700,115759,81600,0,14800,114562,61900,0,52400,0,42300,0,0,0,28700,0,53500,64600,21000,0,18800,111707,34800,16200,87200
Aggregatibacter,0,0,0,0,0,0,0,147365,0,0,0,0,0,0,0,197204,0,0,0,0,0,0,0,214614,0,0,0,0,0,0,0,101423
Aggregatibacter,360426,1927994,324853,829531,484991,625978,2153508,830169,840126,5247001,811352,553400,819458,3636577,840915,800921,426308,8205320,276592,595745,1040293,1555173,680299,1183393,596626,5743966,484160,531498,919201,1998959,836081,831072
Aggregatibacter,0,181059,61300,75600,155589,258837,306114,353032,199081,640752,143162,121893,399166,1664876,457738,334332,63900,167376,45000,52000,547393,2272893,389944,344818,271157,153871,113268,122987,364739,995956,534588,370591
Aggregatibacter,0,0,21300,0,0,0,18300,6350,0,0,54000,0,0,0,14500,8510,0,0,18100,0,0,0,0,7310,0,0,40000,1610,0,0,13200,7620
Aggregatibacter,540329,1781482,6215700,1724790,3295393,2229972,2317635,4930467,2888255,10970299,14170746,2762841,9556880,13914951,2438488,4683928,1497747,3302601,4244376,1529122,15600342,7082830,1594185,5478625,3341431,1179950,8979476,4140719,10975944,8585541,2633957,4403902
Aggregatibacter,863567,1247523,2024229,907191,1951594,2209776,1464324,2834683,3046621,5936726,4809076,1906098,5748605,14332058,1926684,2647062,1415430,1825108,1432406,629248,6279872,8795409,1173707,2840029,2813631,970754,2837404,2258455,4567235,10617817,2660531,2687976
Aggregatibacter,1879192,3442212,511918,1140430,2710747,4191889,3213643,5347361,10128669,20272426,1741252,2034529,3198585,25038954,3735202,4075371,4511676,958879,749503,599126,3367731,11846720,1428572,3036232,8372803,1313874,1000485,1765642,2810527,14283117,3542404,4548044
BaSfia,0,0,0,0,0,0,0,0,332397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417910,0,0,0,0,0,0,0
BaSfia_A,0,0,0,0,0,73100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caviibacterium,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,12400,6730,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,12500,15800
Cricetibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,0,15100,0,0,0,39900,0,0,0,23800,0,0
Gallibacterium,0,0,0,0,0,0,0,21100,0,0,0,0,0,0,0,19100,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,19600
HaemophiluS,89500,3617742,1197574,6979893,2410752,2193734,1133531,3080489,949093,11915026,2523317,6158811,5003511,3327931,1696367,7393271,1250891,17149581,5309805,5998444,6118611,12713799,1393989,8844643,3172272,58773911,13675106,13296980,22211730,5295157,4333324,18263519
HaemophiluS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553281,0,0,0,0,0,0
HaemophiluS,0,0,577965,911074,1463057,241491,305718,573699,0,304750,739710,1047010,1752249,127413,116712,777902,172447,223057,726234,794341,0,138801,0,942603,427916,1895635,1112486,1883783,1930937,272206,387646,1052414
HaemophiluS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44100,0,0,0,0
HaemophiluS,0,0,0,0,337672,15400,0,0,0,0,0,0,382329,16900,0,104124,0,0,0,0,0,238150,0,0,0,0,0,144074,150966,26100,0,0
HaemophiluS,0,0,9950,78400,0,79800,0,108958,50600,43900,40600,200465,232634,22600,0,205003,89700,0,36500,62000,0,126155,0,92700,151801,0,230506,325186,319157,34200,77100,245457
HaemophiluS,0,0,0,205440,0,164780,0,34500,0,0,0,86500,0,453147,0,63400,0,0,0,120501,0,3039896,0,65000,0,0,272386,162129,0,538005,147315,46500
HaemophiluS,0,0,149294,4175276,0,201566,0,81200,0,188228,193166,5588767,0,147554,33100,137111,0,0,272351,8480048,0,129347,0,386280,0,731657,522277,5432481,0,632587,369197,194764
HaemophiluS,488027,1471617,224746,2562957,4336875,2598988,1553341,409831,2072253,3155553,738328,4942422,3833867,2836131,1425808,868912,1752071,3217759,812412,2530522,4513634,7145441,1775646,1581722,3841154,7909232,1318420,11782848,6964152,3176032,6394190,3158154
HaemophiluS_A,1791657,0,599942,8805794,654033,92900,210924,390983,28196350,218628,2966777,11433586,3688042,172960,372669,1029451,13331691,179420,2277570,5087732,10282499,173791,433571,1297585,40134541,3739158,6943444,12608066,42471881,164146,1753061,2269790
HaemophiluS_A,150445,180744,34900,624304,343596,56500,134105,75200,1772779,512166,96400,739472,708245,214924,189745,106546,3025037,321430,106521,328906,760219,748908,199382,87000,8831793,1309818,261486,810400,3314269,248594,442316,175258
HaemophiluS_A,1375289,6254093,6226209,842047,17985531,1775781,5349124,178530,5177601,7872777,20096305,1118735,27940198,15995974,5094125,164136,4347912,2692794,10477969,401994,22427346,6905903,3992993,143885,8255799,4107507,10336956,898703,22546692,10848687,6395122,246503
HaemophiluS_D,9072611,6164696,3231851,5124839,14687227,14902165,3338733,2435859,27607623,25828374,7833959,13952482,19389418,12888128,6232909,2464607,18716909,27181477,2805055,7249051,31512113,28462916,6451379,2356147,36705741,43010222,5882349,18193039,27951854,23142424,20171441,2970656
HaemophiluS_D,1353420,2265980,583886,803927,1566468,1171070,821069,727423,6452034,5573842,820428,1084471,2889673,1534509,1521668,824415,2139860,1723209,632411,604225,1353265,1035022,1156145,397661,3538906,2151041,567659,1340737,1221376,1919944,3004055,936764
HaemophiluS_D,372639,1484788,203490,914280,452870,970741,255564,587300,1613363,4443682,247304,785281,513726,2208454,405536,606846,478979,1850514,250957,404786,540269,3419525,237450,262177,941420,4436056,175023,924464,1211684,2258185,502113,669597
HaemophiluS_D,3744585,7235275,3902179,3006982,6325820,10421307,3534583,2786011,13894254,19039234,4696947,4171259,6729663,15067904,5208534,2770698,4388583,6528886,4121145,2258530,5981279,16847777,3138769,1236770,7498219,10860113,2835453,5382356,6138491,21849985,9621080,3061210
HaemophiluS_D,1193068,2949540,1248521,1818625,3110180,5956719,638102,1150158,5488292,6370693,1491758,1981473,3126179,11654562,1221751,1044376,1653326,2488750,1426357,1117084,1224269,5238998,955344,570848,2632190,6283511,942090,2253798,1383909,15512694,2768017,1160058
HaemophiluS_D,2452993,8193992,775767,3911076,9693249,20975007,1813850,2332207,12618996,34716708,1563534,8992383,11350691,15964254,3077571,2779751,7995781,33390725,1033412,2574675,4764784,151876505,1977303,1346890,17044037,118571318,939287,18791781,8326500,24469374,5713043,2990686
HaemophiluS_D,860584,2101024,394656,967044,5104318,6631157,612069,777542,2522281,4497180,559986,1801694,6376359,12496477,917676,888130,765273,2124391,406310,1113983,5570559,10190443,773067,439581,1347761,3355565,405836,2023878,8431671,13911884,2102439,867158
HaemophiluS_D,0,0,0,78200,67300,7610,812455,19500,173745,48800,0,102976,89900,36100,840270,15700,0,0,0,156556,0,19000,429331,11000,63100,47100,11400,114518,0,26200,1123649,16300
HaemophiluS_D,3134384,7818765,1014344,5077513,11287961,6327230,2405041,4050019,12515558,15661048,1626852,5870155,10555595,12770719,3079234,4521626,3829536,6297193,1283339,3231917,3060281,12643755,1847312,1953974,5768417,10538365,933943,7290228,4207502,14596352,5568332,5052329
HaemophiluS_D,1896617,9583680,1829924,2655795,9151544,6454276,2101491,3037099,8254577,19388815,2234023,3315339,8183981,8994762,2560827,3566501,2844807,7739241,1835527,2110711,2782430,10175263,1880691,1534291,4803733,10794931,1638344,3377387,3110212,12040920,5864959,3865465
HaemophiluS_D,0,1749716,234955,1615302,1911464,1105316,479767,928700,1825426,3989641,186652,3701300,1889761,1705571,743282,1038725,466858,2023384,214643,1071800,985444,3453462,394027,432575,1716791,3893341,88400,7018065,730625,1682724,1363745,1193799
HaemophiluS_D,1009129,2669004,637997,635742,845069,2038862,633618,406964,4958619,7338061,733678,584552,1310547,3505550,851170,227891,910100,1938498,765877,442849,0,1574509,481278,136887,2462540,2912943,583231,607842,0,4276823,1985551,276459
HaemophiluS_D,921916,3670612,1431845,1038556,4053199,1317475,984516,1901592,4010608,8732435,1655673,1175980,3559289,2898461,1889389,2087979,1172333,3767324,1658559,603838,1008361,6411053,1255877,888526,1900185,6739043,1002552,1358841,1691881,3810874,4251560,2163445
HaemophiluS_D,406432,627668,82300,649575,1690137,1160418,759181,582849,714787,1808823,269727,886728,2064110,927939,1058408,461028,335503,1333489,152382,469928,673808,405898,572826,234514,683102,2084409,125863,1027956,1009155,1172214,1626100,472460
MeSocricetibacter,0,0,0,0,0,0,0,0,0,0,0,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NecropSobacter,0,0,0,0,0,7410,0,7610,0,0,0,5000,0,0,0,8980,0,0,0,0,0,12800,0,5910,0,0,0,4030,0,16600,0,8870
PaSteurella,0,0,0,0,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,104838,0,0,0,0,0,0,0,28100,0,23100,0,0
Rodentibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0
Rodentibacter,38900,0,174273,21900,48300,24900,992116,321596,60700,261932,456490,81600,60600,233780,2213872,270673,42800,0,316408,26600,0,63400,230882,124468,80200,8450,524559,103609,52500,69200,1232057,133328
Shewanella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0
Shewanella,0,0,0,0,0,0,0,4780,0,0,0,0,0,0,0,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shewanella,0,0,0,0,0,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0
Legionella,0,469364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcanivorax_A,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510
Cobetia,0,0,0,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobetia,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobetia,0,0,0,263334,0,0,0,0,0,0,0,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KuShneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0
KuShneria,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,3160,0,0
Salinicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230,0,0,0,0,0,0,0,0,0,0
Acinetobacter,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,9480,0,0,8910,0,20100,0,0,12900,0,0,583,0,9430
Acinetobacter,0,3160,50700,55500,86500,0,0,0,92100,39100,82100,140429,65300,21600,0,0,199640,44500,76700,21800,157718,47300,0,0,175722,20200,54800,8200,89000,31300,9900,0
Acinetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27400,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0
Acinetobacter,114610,81300,0,42500,81200,0,0,0,75000,27000,0,0,0,15300,0,0,0,64200,27600,593234,0,32900,0,975385,0,0,0,2630,0,15100,0,1850
Acinetobacter,0,0,43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter,0,0,0,0,0,4650,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,8250,0,0,0,0,0,0,0,12000,0,0
Acinetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0
Moraxella_A,0,0,0,0,0,0,0,17700,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,21600
Moraxella_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29300,0,0,0,0,0,0,0,0,0,0
PSychrobacter,0,0,0,50000,0,37600,0,0,0,0,0,5220,0,155657,0,0,0,0,0,0,0,76000,0,0,0,0,0,0,0,107464,0,0
PSychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0
PSychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35100,0,0,0,0,0,0,0,0,0,0,0,0,0
HaloSpina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,0
PSeudomonaS,0,0,0,0,0,0,36600,3180,0,0,0,0,0,0,12600,5330,0,0,10900,59400,0,12200,0,3520,0,0,0,0,0,0,0,2350
PSeudomonaS_A,0,0,0,0,0,0,0,0,0,34900,0,0,0,0,0,0,0,0,0,0,0,5590,0,15100,0,0,0,0,0,0,0,0
PSeudomonaS_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_B,0,0,0,0,0,420,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,5970,0,0
PSeudomonaS_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,0,0,0,0,19400,0,0,0,0,0,0,0,0
PSeudomonaS_B,0,0,0,0,0,633,0,0,0,0,0,0,0,3170,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,1690,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,7730,0,0,0,0,0,0,0,8070,0,0,0,0,0,6840,0,3690,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010,0,0,2360,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,237,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,6460,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,1570,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,0,0,0,0,0,0,0,6030,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4520,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9110,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,157324,0,0,21300,0,0,0,0,0,0,0,136,0,0
PSeudomonaS_O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13100,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,6660,0,0,0,0,0,0,0,4720,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,10700,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,151
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,0,204069,0,0,0,0,0,0,0,9150,0,0,0,0,0,0,0,41900,0,0,0,0,0,0,0,5110,0,0,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,23000,0,0,0,0,0,0,0,7950,0,0,0,1020,0,0,0,0,0,0,0,8090,0,0,0,0,0,0,0,2790,0,0
StenotrophomonaS,0,30500,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,4350,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,0,0,0,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210,0,0,0,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47700,0,0,0,0,0,0,0,0,0,0,0,0,0
ThermomonaS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0
