"Species","col_2b","col_WMS","Group"
"Peptoanaerobacter_yurii",0.000194471,0.000235129,"s11_9"
"Peptostreptococcus_sp900759325",0.000684392,0.00055129,"s11_9"
"Peptostreptococcus_stomatis",0.003999285,0.003759409,"s11_9"
"Phocaeicola_abscessus",0.000256065,0.00027045,"s11_9"
"Porphyromonas_catoniae",0.003242617,0.002339204,"s11_9"
"Porphyromonas_circumdentaria",0.0002946,0.000127308,"s11_9"
"Porphyromonas_endodontalis",0.014077116,0.01239144,"s11_9"
"Porphyromonas_gingivalis",0.059245683,0.055220108,"s11_9"
"Porphyromonas_gulae",0.000453525,0.000188304,"s11_9"
"Porphyromonas_loveana",3.4e-05,3.37282e-05,"s11_9"
"Porphyromonas_pasteri",0.061246083,0.048785863,"s11_9"
"Porphyromonas_sp000467855",0.025351237,0.018706108,"s11_9"
"Porphyromonas_sp000769075",2.26e-05,1.12051e-05,"s11_9"
"Porphyromonas_sp003640335",0.006798259,0.005904568,"s11_9"
"Prevotella_amnii",0.000196976,0.000158395,"s11_9"
"Prevotella_aurantiaca",0.007268902,0.006721135,"s11_9"
"Prevotella_baroniae",0.000632362,0.000659496,"s11_9"
"Prevotella_bivia",0.000398129,0.00028373,"s11_9"
"Prevotella_buccae",0.00039754,0.000372507,"s11_9"
"Prevotella_conceptionensis",0.002577113,0.002552024,"s11_9"
"Prevotella_denticola",0.001178892,0.001015355,"s11_9"
"Prevotella_disiens",0.000122346,6.59246e-05,"s11_9"
"Prevotella_enoeca",0.00086546,0.000843446,"s11_9"
"Prevotella_falsenii",0.000179216,0.000103818,"s11_9"
"Prevotella_fusca",0.000186553,0.000161363,"s11_9"
"Prevotella_histicola",0.00011033,0.000132892,"s11_9"
"Prevotella_intermedia",0.093755998,0.086872674,"s11_9"
"Prevotella_jejuni",0.000630915,0.000450638,"s11_9"
"Prevotella_koreensis",0.008701901,0.007593282,"s11_9"
"Prevotella_loescheii",0.000855097,0.000866467,"s11_9"
"Prevotella_maculosa",0.000341715,0.000323708,"s11_9"
"Prevotella_marshii",0.000577755,0.000502436,"s11_9"
"Prevotella_melaninogenica",0.003968162,0.003231687,"s11_9"
"Prevotella_melaninogenica_A",0.012804428,0.010215502,"s11_9"
"Prevotella_micans",0.000571628,0.000524494,"s11_9"
"Prevotella_multiformis",0.000866359,0.000719971,"s11_9"
"Prevotella_multisaccharivorax",1.43e-05,1.03545e-05,"s11_9"
"Prevotella_nanceiensis",0.000848209,0.000821434,"s11_9"
"Prevotella_nigrescens",0.011102104,0.010486504,"s11_9"
"Prevotella_oralis",0.00014385,0.000142968,"s11_9"
"Prevotella_oris",0.002938484,0.002487943,"s11_9"
"Prevotella_oulorum",0.000292918,0.000271754,"s11_9"
"Prevotella_pallens",0.00100029,0.001074647,"s11_9"
"Prevotella_pleuritidis",0.003461947,0.003201763,"s11_9"
"Prevotella_saccharolytica",0.000387863,0.000371501,"s11_9"
"Prevotella_salivae",0.000230528,0.000164555,"s11_9"
"Prevotella_scopos",0.000448395,0.000454981,"s11_9"
"Prevotella_seregens",0.000592983,0.000583032,"s11_9"
"Prevotella_shahii",0.003000582,0.002834912,"s11_9"
"Prevotella_sp000163055",0.001127052,0.001125106,"s11_9"
"Prevotella_sp000257925",0.000392538,0.00031054,"s11_9"
"Prevotella_sp000467895",0.007668254,0.006708016,"s11_9"
"Prevotella_sp000599605",3.29e-05,3.88851e-05,"s11_9"
"Prevotella_sp000688375",9.92e-06,1.52628e-05,"s11_9"
"Prevotella_sp000758925",0.000175787,8.58239e-05,"s11_9"
"Prevotella_sp002394385",1.94e-05,2.35074e-05,"s11_9"
"Prevotella_sp003043925",0.000380248,0.000368848,"s11_9"
"Prevotella_sp003043945",7.63e-05,7.89756e-05,"s11_9"
"Prevotella_sp013333285",0.000512477,0.000449121,"s11_9"
"Prevotella_sp013333935",0.000279612,0.000220512,"s11_9"
"Prevotella_sp900113305",1.51e-05,1.41029e-05,"s11_9"
"Prevotella_sp900548585",4.35e-06,1.93394e-05,"s11_9"
"Prevotella_stercorea",4.72e-05,3.50503e-05,"s11_9"
"Prevotella_timonensis",0.000227981,0.000134214,"s11_9"
"Prevotella_timonensis_A",8.42e-05,3.66614e-05,"s11_9"
"Prevotella_veroralis",0.001532171,0.001212664,"s11_9"
"Propionibacterium_acidifaciens",9.57e-06,1.18611e-05,"s11_9"
"Pseudoleptotrichia_goodfellowii",3.04e-05,2.51886e-05,"s11_9"
"Pseudomonas_aeruginosa",5.33e-06,4.1924e-06,"s11_9"
"Pseudoramibacter_alactolyticus",3.85e-05,4.79951e-05,"s11_9"
"Pyramidobacter_piscolens",9.96e-05,0.000122878,"s11_9"
"Pyramidobacter_sp002007215",4.26e-06,7.3252e-06,"s11_9"
"Rodentibacter_sp901420285",0.000270673,0.000347221,"s11_9"
"Rothia_aeria",0.004501696,0.004203689,"s11_9"
"Rothia_dentocariosa",0.002088937,0.002046201,"s11_9"
"Rothia_mucilaginosa",0.004354312,0.00347023,"s11_9"
"Rothia_mucilaginosa_A",0.000149976,0.000182736,"s11_9"
"Rothia_mucilaginosa_B",0.00689345,0.005733927,"s11_9"
"Rothia_sp001808955",0.002569056,0.002856112,"s11_9"
"Rouxiella_chamberiensis",2.15e-05,2.65585e-05,"s11_9"
"Saccharimonas_sp010202265",0.00012559,9.12381e-05,"s11_9"
"Saccharimonas_sp013333625",0.000210805,0.000225285,"s11_9"
"Saccharimonas_sp013333645",3.92e-05,3.69533e-05,"s11_9"
"Saccharimonas_sp013333675",0.000203687,0.000214927,"s11_9"
"Saccharimonas_sp013333795",0.000187439,0.000150448,"s11_9"
"Saccharimonas_sp013333845",0.000304242,0.000310545,"s11_9"
"Scardovia_wiggsiae",1.53e-05,1.04286e-05,"s11_9"
"SDRW01_sp007845485",0.000535563,0.000456346,"s11_9"
"SDRW01_sp013333595",0.000130955,0.000113139,"s11_9"
"Selenomonas_sputigena",0.000561281,0.000654129,"s11_9"
"Shuttleworthia_satelles",0.000127869,0.000106592,"s11_9"
"Simonsiella_muelleri",8.04e-05,0.000630092,"s11_9"
"Slackia_exigua",4.25e-05,4.99666e-05,"s11_9"
"Stomatobaculum_longum",4.67e-05,5.11569e-05,"s11_9"
"Streptobacillus_hongkongensis",0.000321924,0.000650483,"s11_9"
"Streptococcus_anginosus",0.000217751,0.000284399,"s11_9"
"Streptococcus_anginosus_C",6.39e-05,7.52176e-05,"s11_9"
"Streptococcus_australis",6.76e-05,0.000143614,"s11_9"
"Streptococcus_canis",0.00010986,0.00012739,"s11_9"
"Streptococcus_chosunense",0.001023879,0.00113008,"s11_9"
"Streptococcus_constellatus",0.001313825,0.001218052,"s11_9"
"Streptococcus_cristatus",0.004323096,0.005426151,"s11_9"
"Streptococcus_cristatus_B",0.002693962,0.002517833,"s11_9"
"Streptococcus_cristatus_C",0.001898024,0.002006095,"s11_9"
"Streptococcus_cristatus_G",0.00094179,0.001175271,"s11_9"
"Streptococcus_dentisani",0.000511527,0.000527337,"s11_9"
"Streptococcus_gordonii",0.000297919,0.000346354,"s11_9"
"Streptococcus_halitosis",0.000763609,0.001023903,"s11_9"
"Streptococcus_infantis",0.000216641,0.000223843,"s11_9"
"Streptococcus_infantis_E",0.000177821,0.000198971,"s11_9"
"Streptococcus_infantis_F",0.000260333,0.000288829,"s11_9"
"Streptococcus_infantis_G",8.99e-05,0.000109348,"s11_9"
"Streptococcus_infantis_H",0.00020341,0.000120854,"s11_9"
"Streptococcus_infantis_I",0.000326096,0.000486956,"s11_9"
"Streptococcus_intermedius",0.000136323,0.000268311,"s11_9"
"Streptococcus_koreensis",0.001398187,0.00139974,"s11_9"
"Streptococcus_mitis",0.003020179,0.002303799,"s11_9"
"Streptococcus_mitis_A",0.000233773,0.000125159,"s11_9"
"Streptococcus_mitis_AC",0.00113503,0.001565978,"s11_9"
"Streptococcus_mitis_AD",0.00058996,0.000500981,"s11_9"
"Streptococcus_mitis_AH",0.000832356,0.00104149,"s11_9"
"Streptococcus_mitis_AK",0.000814415,0.000906887,"s11_9"
"Streptococcus_mitis_AP",0.000365732,0.000987541,"s11_9"
"Streptococcus_mitis_AQ",0.000340095,0.000145352,"s11_9"
"Streptococcus_mitis_AT",0.000310967,0.000432344,"s11_9"
"Streptococcus_mitis_AW",0.000493079,0.001176773,"s11_9"
"Streptococcus_mitis_AZ",0.001225476,0.001178486,"s11_9"
"Streptococcus_mitis_BA",0.000256448,0.000691821,"s11_9"
"Streptococcus_mitis_BB",0.002482147,0.002254826,"s11_9"
"Streptococcus_mitis_BC",0.000278606,0.000460386,"s11_9"
"Streptococcus_mitis_BE",0.000721328,0.000403927,"s11_9"
"Streptococcus_mitis_BG",0.001391638,0.001578573,"s11_9"
"Streptococcus_mitis_BO",0.000954216,0.00061524,"s11_9"
"Streptococcus_mitis_BP",0.000349067,0.000191319,"s11_9"
"Streptococcus_mitis_BQ",0.001792098,0.001237649,"s11_9"
"Streptococcus_mitis_C",8.81e-05,0.000293935,"s11_9"
"Streptococcus_mitis_H",0.000666097,0.00044597,"s11_9"
"Streptococcus_mitis_L",0.000434394,0.000280901,"s11_9"
"Streptococcus_mitis_N",0.001276691,0.00187321,"s11_9"
"Streptococcus_mitis_O",0.001529194,0.001710559,"s11_9"
"Streptococcus_mitis_Q",0.00115457,0.000843099,"s11_9"
"Streptococcus_mitis_W",0.000166242,0.000512058,"s11_9"
"Streptococcus_mitis_Y",0.000300636,0.000412501,"s11_9"
"Streptococcus_oralis",0.001835604,0.001840795,"s11_9"
"Streptococcus_oralis_AC",0.000412739,0.000396029,"s11_9"
"Streptococcus_oralis_BA",0.001301682,0.000766585,"s11_9"
"Streptococcus_oralis_BD",0.001698648,0.00208414,"s11_9"
"Streptococcus_oralis_BE",0.000204477,0.000236582,"s11_9"
"Streptococcus_oralis_C",0.000756687,0.000965596,"s11_9"
"Streptococcus_oralis_D",0.000682502,0.000474818,"s11_9"
"Streptococcus_oralis_F",0.000694242,0.001193828,"s11_9"
"Streptococcus_oralis_H",0.000644349,0.000542938,"s11_9"
"Streptococcus_oralis_J",0.000260545,0.000220599,"s11_9"
"Streptococcus_oralis_K",0.000443312,0.000637612,"s11_9"
"Streptococcus_oralis_O",0.00058328,0.00064039,"s11_9"
"Streptococcus_oralis_R",0.000103061,8.52734e-05,"s11_9"
"Streptococcus_oralis_S",0.001254254,0.000980969,"s11_9"
"Streptococcus_oralis_T",0.000549208,0.000935113,"s11_9"
"Streptococcus_oralis_U",0.000199681,0.000291969,"s11_9"
"Streptococcus_oralis_W",0.000453273,0.000878316,"s11_9"
"Streptococcus_oralis_Y",0.000344348,0.000654309,"s11_9"
"Streptococcus_oralis_Z",0.000656338,0.000709922,"s11_9"
"Streptococcus_parasanguinis_B",7.99e-05,4.80202e-05,"s11_9"
"Streptococcus_peroris",0.000101976,0.000132713,"s11_9"
"Streptococcus_pneumoniae",0.001717796,0.001517683,"s11_9"
"Streptococcus_pneumoniae_A",0.000374981,0.000285757,"s11_9"
"Streptococcus_pneumoniae_D",0.004156572,0.001999969,"s11_9"
"Streptococcus_pseudopneumoniae",0.000879173,0.001117818,"s11_9"
"Streptococcus_pseudopneumoniae_E",0.000437487,0.000393205,"s11_9"
"Streptococcus_pseudopneumoniae_J",0.000700636,0.000725793,"s11_9"
"Streptococcus_pseudopneumoniae_L",0.000311345,0.00030611,"s11_9"
"Streptococcus_pseudopneumoniae_M",0.000192233,0.000190504,"s11_9"
"Streptococcus_pseudopneumoniae_N",0.000489621,0.000539621,"s11_9"
"Streptococcus_pseudopneumoniae_O",0.001265854,0.001754234,"s11_9"
"Streptococcus_pseudopneumoniae_P",0.000378344,0.00071901,"s11_9"
"Streptococcus_rubneri",0.000997693,0.001025753,"s11_9"
"Streptococcus_sanguinis",0.000947874,0.001025961,"s11_9"
"Streptococcus_sanguinis_A",4.41e-05,0.000113626,"s11_9"
"Streptococcus_sanguinis_C",5.32e-05,2.31362e-05,"s11_9"
"Streptococcus_sanguinis_F",0.000134522,0.000113869,"s11_9"
"Streptococcus_sanguinis_G",3.95e-05,9.88268e-05,"s11_9"
"Streptococcus_sanguinis_H",0.001135732,0.00053166,"s11_9"
"Streptococcus_sanguinis_I",3.96e-05,8.43694e-05,"s11_9"
"Streptococcus_sinensis",0.000510085,0.000347463,"s11_9"
"Streptococcus_sp000187745",0.004365046,0.00250037,"s11_9"
"Streptococcus_sp000220065",0.00051159,0.000499639,"s11_9"
"Streptococcus_sp000235485",0.000326191,0.000431697,"s11_9"
"Streptococcus_sp000259505",0.000164149,0.000142479,"s11_9"
"Streptococcus_sp000831085",0.000297661,0.000248714,"s11_9"
"Streptococcus_sp001553685",0.00024747,0.000152274,"s11_9"
"Streptococcus_sp001587175",3.91e-05,0.000101747,"s11_9"
"Streptococcus_sp001811505",0.000306711,0.000339662,"s11_9"
"Streptococcus_sp001814775",0.000841776,0.000970393,"s11_9"
"Streptococcus_sp002355895",0.000838089,0.000803538,"s11_9"
"Streptococcus_sp003428885",8.5e-05,0.000218513,"s11_9"
"Streptococcus_sp012843315",0.000286911,0.000247034,"s11_9"
"Streptococcus_sp013276795",0.000234767,0.000570359,"s11_9"
"Streptococcus_sp900550895",0.000178907,0.000230766,"s11_9"
"Streptococcus_sp902460355",0.001287181,0.002192083,"s11_9"
"Streptococcus_timonensis",0.000943825,0.000998683,"s11_9"
"Synergistes_jonesii",8.68e-06,1.02091e-05,"s11_9"
"Tannerella_forsythia",0.004500387,0.004386957,"s11_9"
"Tannerella_forsythia_A",1.85e-05,1.85712e-05,"s11_9"
"Tannerella_sp002890585",0.000661869,0.000624099,"s11_9"
"Tannerella_sp003033925",0.005366107,0.005125256,"s11_9"
"TM7x_sp000803625",0.000187153,0.000224097,"s11_9"
"TM7x_sp005697215",6.29e-05,0.000108637,"s11_9"
"TM7x_sp010202115",4.44e-05,5.91004e-05,"s11_9"
"TM7x_sp013099015",4.94e-05,6.42374e-05,"s11_9"
"TM7x_sp013099195",4.19e-05,8.90135e-05,"s11_9"
"TM7x_sp013100805",2.32e-05,3.48915e-05,"s11_9"
"TM7x_sp013100825",0.000278869,0.000335166,"s11_9"
"TM7x_sp013333695",1.21e-05,5.04908e-05,"s11_9"
"TM7x_sp900555425",3.94e-05,0.000135058,"s11_9"
"Treponema_B_denticola",0.004155218,0.005637213,"s11_9"
"Treponema_B_denticola_A",0.001219677,0.001669335,"s11_9"
"Treponema_B_pedis",1.41e-05,1.47624e-05,"s11_9"
"Treponema_B_putidum",0.000120348,0.000198773,"s11_9"
"Treponema_C_lecithinolyticum",2.42e-05,4.38907e-05,"s11_9"
"Treponema_C_maltophilum",0.000198943,0.0002576,"s11_9"
"Treponema_D_buccale",5.7e-05,7.6137e-05,"s11_9"
"Treponema_D_paredis",8.17e-05,0.000102656,"s11_9"
"Treponema_D_pectinovorum",2.73e-05,1.72771e-05,"s11_9"
"Treponema_D_socranskii",0.00012363,0.000144659,"s11_9"
"Treponema_D_sp014334325",0.000130476,0.000148789,"s11_9"
"Treponema_D_sp014334335",9.03e-05,0.000137504,"s11_9"
"Treponema_medium",0.000448802,0.000561318,"s11_9"
"Treponema_phagedenis",1.58e-05,2.29007e-05,"s11_9"
"Treponema_sp000775995",0.000352938,0.000394698,"s11_9"
"Treponema_sp010365865",0.000621193,0.000823646,"s11_9"
"Treponema_vincentii",0.000636757,0.000745512,"s11_9"
"UBA1103_sp004138455",0.000257744,0.000250164,"s11_9"
"UBA1103_sp013333515",0.000311619,0.000245958,"s11_9"
"UBA2866_sp004138405",0.000236723,0.000232405,"s11_9"
"UBA2866_sp013332965",0.00010227,0.000104684,"s11_9"
"UBA3839_sp900321835",7.99e-05,3.12372e-05,"s11_9"
"UMGS1907_sp004151455",0.000336738,0.000415378,"s11_9"
"UMGS1907_sp013333405",9.56e-05,0.000171246,"s11_9"
"UMGS1907_sp900555945",0.000556075,0.000854055,"s11_9"
"UMGS1907_sp900556165",6.9e-05,0.000136987,"s11_9"
"Veillonella_atypica",0.00055626,0.000569413,"s11_9"
"Veillonella_denticariosi",2.76e-05,3.78984e-05,"s11_9"
"Veillonella_dispar_A",0.000384999,0.000839867,"s11_9"
"Veillonella_infantium",0.000371953,0.000342492,"s11_9"
"Veillonella_parvula_A",0.002227275,0.001625311,"s11_9"
"Veillonella_rogosae",0.001376013,0.00125872,"s11_9"
"Veillonella_sp900538355",8.53e-05,0.000123101,"s11_9"
"Veillonella_sp900545205",1.1e-05,5.80333e-05,"s11_9"
"Veillonella_sp900552445",0.004743199,0.004397316,"s11_9"
"Veillonella_sp900757715",0.000700408,0.000609871,"s11_9"
"Veillonella_tobetsuensis",0.003807576,0.003371496,"s11_9"
"W11650_sp002999035",0.000552666,0.000640715,"s11_9"
"W5053_sp000467935",0.000203293,0.000214598,"s11_9"
"Abiotrophia_defectiva",0.000446644,0.00037524,"s13_1"
"Abiotrophia_sp001815865",0.00078842,0.000549089,"s13_1"
"Actinomyces_dentalis",3.55e-05,3.70272e-05,"s13_1"
"Actinomyces_gerencseriae",2.36e-05,2.53375e-05,"s13_1"
"Actinomyces_graevenitzii",8.16e-05,6.84008e-05,"s13_1"
"Actinomyces_israelii",1.95e-05,1.20778e-05,"s13_1"
"Actinomyces_johnsonii",5.92e-05,4.65001e-05,"s13_1"
"Actinomyces_massiliensis",4.04e-05,3.9162e-05,"s13_1"
"Actinomyces_naeslundii",0.0002436,0.000180819,"s13_1"
"Actinomyces_oris",0.000305249,0.000343467,"s13_1"
"Actinomyces_oris_A",6.15e-05,6.39431e-05,"s13_1"
"Actinomyces_oris_B",5.64e-05,4.84621e-05,"s13_1"
"Actinomyces_oris_C",6.06e-05,3.86011e-05,"s13_1"
"Actinomyces_oris_D",5.36e-05,5.06419e-05,"s13_1"
"Actinomyces_oris_E",5.9e-05,6.12806e-05,"s13_1"
"Actinomyces_sp000195595",3.2e-05,2.84134e-05,"s13_1"
"Actinomyces_sp900323545",4.45e-05,2.70708e-05,"s13_1"
"Actinomyces_timonensis",0.000116357,0.000105686,"s13_1"
"Aggregatibacter_aphrophilus",0.000595745,0.000926536,"s13_1"
"Aggregatibacter_segnis",0.001529122,0.002075863,"s13_1"
"Aggregatibacter_segnis_A",0.000629248,0.000914734,"s13_1"
"Aggregatibacter_sp000466335",0.000599126,0.000762711,"s13_1"
"Allisonella_pneumosintes",0.000585811,0.000864838,"s13_1"
"Alloprevotella_rava",6.07e-05,5.47244e-05,"s13_1"
"Alloprevotella_tannerae",0.001104658,0.001225172,"s13_1"
"Anaeroglobus_geminatus",9.75e-05,0.000130437,"s13_1"
"Arachnia_propionica",0.00014656,0.000141209,"s13_1"
"Arachnia_sp013333735",5.95e-05,3.31483e-05,"s13_1"
"Arachnia_sp013333945",0.000215848,0.000199351,"s13_1"
"Bacillus_A_bombysepticus",4.06e-05,0.000150401,"s13_1"
"Bacteroides_D_periocalifornicus",0.000114766,0.000102115,"s13_1"
"Bulleidia_moorei",0.000244978,0.000220933,"s13_1"
"Campylobacter_A_rectus",0.001836392,0.002511363,"s13_1"
"Campylobacter_A_showae_A",6.89e-05,0.000123086,"s13_1"
"Campylobacter_A_showae_B",7.03e-05,0.00014269,"s13_1"
"Campylobacter_A_showae_D",6.37e-05,9.76269e-05,"s13_1"
"Campylobacter_A_showae_E",7.67e-05,0.000101075,"s13_1"
"Campylobacter_A_sp014253065",8.21e-05,0.000160029,"s13_1"
"Campylobacter_B_gracilis",3.64e-05,4.03348e-05,"s13_1"
"Campylobacter_B_sp900539505",2.62e-05,4.89977e-05,"s13_1"
"Capnocytophaga_endodontalis",0.000169166,0.000154953,"s13_1"
"Capnocytophaga_gingivalis",0.000986521,0.000796521,"s13_1"
"Capnocytophaga_granulosa",0.000317691,0.000292355,"s13_1"
"Capnocytophaga_leadbetteri",0.001729777,0.001780033,"s13_1"
"Capnocytophaga_ochracea",0.000858573,0.000806742,"s13_1"
"Capnocytophaga_sp000318275",0.00025301,0.000322533,"s13_1"
"Capnocytophaga_sp000466425",0.001278011,0.001097404,"s13_1"
"Capnocytophaga_sp002999135",0.000130503,0.000144521,"s13_1"
"Capnocytophaga_sputigena",0.002684796,0.002910841,"s13_1"
"Cardiobacterium_hominis",0.000517601,0.000579383,"s13_1"
"Cardiobacterium_valvarum",6.72e-05,5.90017e-05,"s13_1"
"Catonella_morbi",0.000117867,0.000192872,"s13_1"
"Centipeda_felix",1.9e-05,2.1597e-05,"s13_1"
"Centipeda_infelix",2.38e-05,2.58089e-05,"s13_1"
"Centipeda_massiliensis",2.37e-05,1.89776e-05,"s13_1"
"Centipeda_noxia",6.65e-05,5.50052e-05,"s13_1"
"Centipeda_periodontii",1.39e-05,1.67884e-05,"s13_1"
"Centipeda_sp001683335",2.34e-05,3.03066e-05,"s13_1"
"Centipeda_sp001717585",1.41e-05,1.9079e-05,"s13_1"
"Chlamydophila_abortus",0.00056151,0.002141539,"s13_1"
"Corynebacterium_argentoratense",2.52e-05,2.78144e-05,"s13_1"
"Corynebacterium_durum",0.000249707,0.000238161,"s13_1"
"Corynebacterium_matruchotii",0.000437252,0.000431203,"s13_1"
"Cutibacterium_acnes",0.000142414,0.000115373,"s13_1"
"Desulfobulbus_oralis",8.75e-05,0.000107615,"s13_1"
"Dialister_invisus",0.00041469,0.000406342,"s13_1"
"Eikenella_corrodens",0.001859918,0.001921494,"s13_1"
"Eikenella_corrodens_B",3.09e-05,5.78913e-05,"s13_1"
"Eikenella_halliae",7.43e-05,8.7039e-05,"s13_1"
"Eubacterium_A_minutum",5.47e-05,4.78327e-05,"s13_1"
"Eubacterium_B_infirmum",0.000297272,0.000330248,"s13_1"
"Eubacterium_M_brachy",0.001936641,0.002267073,"s13_1"
"Eubacterium_N_saphenum",0.00995599,0.010390752,"s13_1"
"F0040_sp000318095",0.000419729,0.000387113,"s13_1"
"F0040_sp003639005",0.0001294,0.000138322,"s13_1"
"F0040_sp900095835",0.000619849,0.000622919,"s13_1"
"F0058_sp000163695",0.000816371,0.000693578,"s13_1"
"F0422_sp001553345",0.000575638,0.000582075,"s13_1"
"Filifactor_alocis",0.004505535,0.005208064,"s13_1"
"Fretibacterium_fastidiosum",0.000378848,0.000337082,"s13_1"
"Fusobacterium_nucleatum_J",0.001817452,0.005503516,"s13_1"
"Fusobacterium_vincentii",0.000858858,0.003297561,"s13_1"
"Gemella_haemolysans",0.001870303,0.002381329,"s13_1"
"Gemella_haemolysans_A",0.000519723,0.000681844,"s13_1"
"Gemella_haemolysans_B",0.008758876,0.013637222,"s13_1"
"Gemella_morbillorum",0.000256082,0.000305721,"s13_1"
"Gemella_sanguinis",0.000303788,0.000396644,"s13_1"
"Gemella_sp002871655",0.002156023,0.003031545,"s13_1"
"Gemella_sp900766305",0.001615959,0.001611874,"s13_1"
"GN02-873_sp003260345",0.000829887,0.001257139,"s13_1"
"GN02-873_sp013332525",0.000191667,0.000221084,"s13_1"
"Granulicatella_adiacens",0.00158666,0.001883009,"s13_1"
"Granulicatella_elegans",0.000905344,0.001056189,"s13_1"
"Granulicatella_sp001058355",0.000647744,0.000765533,"s13_1"
"Granulicatella_sp001071995",0.00017775,0.000177335,"s13_1"
"Granulicatella_sp900551535",0.000331466,0.000311979,"s13_1"
"Haemophilus_A_parahaemolyticus",0.005087732,0.006629065,"s13_1"
"Haemophilus_A_paraphrohaemolyticus",0.000328906,0.000518111,"s13_1"
"Haemophilus_A_sputorum",0.000401994,0.000649982,"s13_1"
"Haemophilus_D_parainfluenzae",0.007249051,0.009076583,"s13_1"
"Haemophilus_D_parainfluenzae_A",0.000604225,0.000608239,"s13_1"
"Haemophilus_D_parainfluenzae_J",0.000404786,0.000654208,"s13_1"
"Haemophilus_D_parainfluenzae_K",0.00225853,0.004123545,"s13_1"
"Haemophilus_D_parainfluenzae_L",0.001117084,0.001255406,"s13_1"
"Haemophilus_D_parainfluenzae_M",0.002574675,0.002508424,"s13_1"
"Haemophilus_D_parainfluenzae_N",0.001113983,0.00166252,"s13_1"
"Haemophilus_D_pittmaniae",0.000156556,0.000654822,"s13_1"
"Haemophilus_D_sp001679485",0.003231917,0.00397251,"s13_1"
"Haemophilus_D_sp001815355",0.002110711,0.001913595,"s13_1"
"Haemophilus_D_sp900755445",0.0010718,0.00163877,"s13_1"
"Haemophilus_D_sp900756155",0.000442849,0.000980012,"s13_1"
"Haemophilus_D_sp900756875",0.000603838,0.00079801,"s13_1"
"Haemophilus_D_sp900764435",0.000469928,0.000525006,"s13_1"
"Haemophilus_haemolyticus",0.005998444,0.008851734,"s13_1"
"Haemophilus_haemolyticus_I",0.000794341,0.000681015,"s13_1"
"Haemophilus_sp001276515",0.008480048,0.003623148,"s13_1"
"Haemophilus_sp002998595",0.002530522,0.003253063,"s13_1"
"HOT-345_sp013333605",0.000360111,0.000710778,"s13_1"
"JABCPE02_sp013333255",0.001234266,0.001433385,"s13_1"
